time,Thumb-0-x,Thumb-0-y,Thumb-0-z,Thumb-1-x,Thumb-1-y,Thumb-1-z,Thumb-2-x,Thumb-2-y,Thumb-2-z,Thumb-3-x,Thumb-3-y,Thumb-3-z,Thumb-4-x,Thumb-4-y,Thumb-4-z,Index-0-x,Index-0-y,Index-0-z,Index-1-x,Index-1-y,Index-1-z,Index-2-x,Index-2-y,Index-2-z,Index-3-x,Index-3-y,Index-3-z,Index-4-x,Index-4-y,Index-4-z,Middle-0-x,Middle-0-y,Middle-0-z,Middle-1-x,Middle-1-y,Middle-1-z,Middle-2-x,Middle-2-y,Middle-2-z,Middle-3-x,Middle-3-y,Middle-3-z,Middle-4-x,Middle-4-y,Middle-4-z,Ring-0-x,Ring-0-y,Ring-0-z,Ring-1-x,Ring-1-y,Ring-1-z,Ring-2-x,Ring-2-y,Ring-2-z,Ring-3-x,Ring-3-y,Ring-3-z,Ring-4-x,Ring-4-y,Ring-4-z,Pinky-0-x,Pinky-0-y,Pinky-0-z,Pinky-1-x,Pinky-1-y,Pinky-1-z,Pinky-2-x,Pinky-2-y,Pinky-2-z,Pinky-3-x,Pinky-3-y,Pinky-3-z,Pinky-4-x,Pinky-4-y,Pinky-4-z
1641525295937725.0,81.76220703125,138.67236328125,37.84048080444336,81.76220703125,138.67236328125,37.84048080444336,38.28873062133789,134.26559448242188,25.44240951538086,20.779590606689453,121.2293930053711,3.397104501724243,19.50101089477539,109.59254455566406,-14.391782760620117,79.74130249023438,153.18299865722656,22.01101303100586,44.283084869384766,122.27660369873047,-25.621044158935547,39.63237380981445,85.2776870727539,-37.35418701171875,47.45716857910156,66.65547180175781,-28.65449333190918,55.30939865112305,57.789146423339844,-18.58344841003418,87.67455291748047,154.842529296875,14.275238037109375,61.222694396972656,126.14908599853516,-35.79596710205078,48.73957824707031,109.06038665771484,-74.21109008789062,42.084468841552734,95.33027648925781,-95.10853576660156,38.153324127197266,84.45266723632812,-107.70249938964844,97.15853118896484,154.77346801757812,8.35811710357666,81.06755828857422,130.0153045654297,-40.394569396972656,80.36951446533203,115.70115661621094,-78.43980407714844,80.18049621582031,104.40251922607422,-100.9715576171875,80.19044494628906,95.49042510986328,-115.44937896728516,109.1017074584961,150.12066650390625,6.508556842803955,100.5045394897461,130.41798400878906,-41.6756477355957,94.6612548828125,119.75616455078125,-71.46412658691406,91.2964096069336,112.37993621826172,-87.30714416503906,88.25408935546875,104.86095428466797,-100.73104858398438
1641525295948022.0,83.20964050292969,132.26324462890625,39.18070602416992,83.20964050292969,132.26324462890625,39.18070602416992,39.69444274902344,131.9502410888672,26.1651554107666,21.423032760620117,121.3465576171875,3.4445643424987793,19.339080810546875,110.61774444580078,-14.83233642578125,82.60516357421875,147.53665161132812,23.96319007873535,45.43476486206055,121.65027618408203,-25.327383041381836,37.954315185546875,85.67755889892578,-38.677371978759766,44.110233306884766,66.13068389892578,-30.694677352905273,51.06858444213867,56.239070892333984,-20.92571449279785,90.75753021240234,148.86041259765625,16.392240524291992,62.77793884277344,124.54056549072266,-35.14247512817383,49.480316162109375,110.4094467163086,-74.47514343261719,42.01140594482422,98.3012924194336,-96.08805084228516,37.3726921081543,88.40479278564453,-109.23816680908203,100.28836822509766,148.26011657714844,10.58141040802002,82.93579864501953,126.95441436767578,-39.3552131652832,81.62734985351562,115.103759765625,-78.22257995605469,80.8450698852539,105.23953247070312,-101.40575408935547,80.33826446533203,97.230712890625,-116.3935775756836,111.83811950683594,142.724609375,8.665606498718262,102.35736846923828,125.81482696533203,-40.405765533447266,96.09488677978516,116.91724395751953,-70.68424224853516,92.36837768554688,110.50370025634766,-86.86174774169922,88.91651153564453,103.81874084472656,-100.62357330322266
1641525295955137.0,72.23594665527344,121.93553924560547,45.60556411743164,72.23594665527344,121.93553924560547,45.60556411743164,33.7513427734375,123.93970489501953,21.564071655273438,15.155808448791504,118.10250091552734,-2.573885440826416,8.333444595336914,110.5969009399414,-21.298646926879883,78.47600555419922,138.4617919921875,33.229801177978516,49.518096923828125,127.74028015136719,-26.165420532226562,36.89441680908203,101.88003540039062,-52.62493133544922,32.84126281738281,80.77188110351562,-57.28507995605469,31.35249137878418,65.3083267211914,-56.687435150146484,88.28539276123047,138.601806640625,27.817874908447266,68.90648651123047,127.42899322509766,-31.593961715698242,61.039669036865234,117.23255920410156,-73.51912689208984,55.86111831665039,108.48739624023438,-97.31438446044922,52.18959426879883,101.33641052246094,-112.4063491821289,98.5812759399414,136.36439514160156,24.08268165588379,89.53329467773438,125.37654113769531,-31.10891342163086,90.78510284423828,114.78700256347656,-70.34049224853516,90.83065795898438,105.7891845703125,-93.88644409179688,90.40046691894531,98.24803924560547,-109.11730194091797,108.83354187011719,128.45994567871094,23.73664665222168,107.9664535522461,119.73051452636719,-28.29094123840332,109.00439453125,111.46334075927734,-59.367431640625,109.01889038085938,105.7767105102539,-76.2314224243164,108.49079895019531,99.71920013427734,-90.68893432617188
1641525295965132.0,65.64788818359375,117.91356658935547,47.08487319946289,65.64788818359375,117.91356658935547,47.08487319946289,31.279624938964844,121.42477416992188,17.596418380737305,12.431415557861328,119.2219467163086,-6.947426795959473,2.8378498554229736,115.10787200927734,-25.509037017822266,75.2103042602539,134.27880859375,36.791481018066406,53.35747528076172,130.37217712402344,-26.36305809020996,42.0518798828125,111.357421875,-58.594078063964844,35.771034240722656,94.26754760742188,-70.93045043945312,31.607120513916016,80.64060974121094,-77.1484603881836,85.6054916381836,133.5862579345703,32.6692008972168,73.14521789550781,128.12173461914062,-29.339031219482422,69.48637390136719,120.39134979248047,-72.35562896728516,66.52544403076172,113.54408264160156,-97.13177490234375,64.1643295288086,107.8597412109375,-113.08475494384766,96.0026626586914,130.38473510742188,30.097820281982422,93.18539428710938,123.66593933105469,-26.432100296020508,95.91220092773438,113.66976928710938,-65.7444839477539,96.62315368652344,105.366943359375,-89.5338134765625,96.51444244384766,98.5529556274414,-105.109130859375,105.29906463623047,121.37664031982422,30.471858978271484,110.36897277832031,115.76895904541016,-21.745712280273438,115.11575317382812,106.77079010009766,-52.26902770996094,117.03132629394531,100.78887939453125,-68.92073822021484,118.09689331054688,94.67320251464844,-83.32403564453125
1641525295972463.0,64.12952423095703,116.78778839111328,46.874271392822266,64.12952423095703,116.78778839111328,46.874271392822266,31.181598663330078,120.16785430908203,15.792378425598145,11.169331550598145,119.85472106933594,-7.912449836730957,-0.6485254168510437,117.90043640136719,-25.519676208496094,74.69799041748047,132.94418334960938,37.256919860839844,54.999794006347656,131.1060791015625,-26.695453643798828,44.568294525146484,115.41027069091797,-60.94514465332031,38.19466018676758,101.5472640991211,-76.78474426269531,33.6405029296875,90.22484588623047,-86.41582489013672,85.19949340820312,131.91041564941406,33.49095153808594,74.77727508544922,128.1157684326172,-29.0159912109375,72.36013793945312,121.09567260742188,-72.2415542602539,70.06102752685547,114.79234313964844,-97.23139190673828,68.09723663330078,109.52881622314453,-113.38140106201172,95.54761505126953,128.34103393554688,31.22407341003418,94.50724029541016,122.80186462402344,-25.494056701660156,96.89229583740234,112.870849609375,-64.84515380859375,97.39092254638672,104.84046936035156,-88.73320007324219,97.16414642333984,98.38359832763672,-104.45866394042969,104.46021270751953,118.95999908447266,31.744224548339844,111.18415832519531,114.13201141357422,-20.364355087280273,116.95719146728516,104.23490905761719,-50.42913818359375,119.38477325439453,97.79876708984375,-66.84300231933594,120.90834045410156,91.38849639892578,-81.07603454589844
1641525295981091.0,64.986572265625,115.88526916503906,46.00492858886719,64.986572265625,115.88526916503906,46.00492858886719,31.96950912475586,119.38893127441406,15.010208129882812,10.523568153381348,120.5377426147461,-7.378620147705078,-3.1067285537719727,120.20463562011719,-23.737089157104492,75.84773254394531,131.9277801513672,36.52402114868164,55.67229461669922,131.37684631347656,-27.30349349975586,45.08768081665039,118.04686737060547,-62.495723724365234,38.570526123046875,106.60530853271484,-80.11152648925781,33.830745697021484,97.1589584350586,-91.51311492919922,86.29718780517578,130.70994567871094,32.66936111450195,75.36132049560547,127.97699737548828,-29.805255889892578,72.65839385986328,121.49601745605469,-73.09803771972656,70.18822479248047,115.62543487548828,-98.17679595947266,68.10983276367188,110.7034912109375,-114.41990661621094,96.54684448242188,126.94087982177734,30.28154182434082,94.99111938476562,122.17800903320312,-26.49526596069336,96.48070526123047,112.6489486694336,-65.98957061767578,96.42005920410156,104.9437484741211,-89.98959350585938,95.82707977294922,98.7660903930664,-105.81734466552734,105.25039672851562,117.35725402832031,30.614715576171875,111.50460815429688,113.0710220336914,-21.59963035583496,117.2022476196289,103.01483917236328,-51.62598419189453,119.55741882324219,96.5013427734375,-68.0198745727539,121.0206527709961,90.06291961669922,-82.24652099609375
1641525295989775.0,65.89230346679688,115.42605590820312,44.73635482788086,65.89230346679688,115.42605590820312,44.73635482788086,31.779869079589844,119.13068389892578,14.975770950317383,8.586284637451172,121.53406524658203,-5.4885687828063965,-6.4766645431518555,122.21636199951172,-20.52643585205078,76.49491119384766,131.6367950439453,35.248905181884766,54.458614349365234,132.3237762451172,-27.958951950073242,43.584510803222656,122.71173858642578,-64.25741577148438,37.07168960571289,114.90569305419922,-83.75992584228516,32.32209014892578,108.33718872070312,-97.02609252929688,86.82522583007812,130.48321533203125,31.067201614379883,74.0609130859375,128.9542694091797,-31.100914001464844,70.71233367919922,123.31034851074219,-74.46572875976562,67.9331283569336,118.0787353515625,-99.6533432006836,65.68695831298828,113.64812469482422,-116.01513671875,96.99500274658203,126.75105285644531,28.308650970458984,93.77061462402344,123.07508850097656,-28.47868537902832,93.98394012451172,114.54210662841797,-68.22745513916016,93.12950134277344,107.41442108154297,-92.39025115966797,92.01091766357422,101.61742401123047,-108.33316802978516,105.69041442871094,117.15481567382812,28.2038631439209,110.40689086914062,113.86109161376953,-24.243549346923828,115.63697814941406,104.14222717285156,-54.465423583984375,117.7152099609375,97.78861999511719,-70.95919799804688,118.94325256347656,91.49642944335938,-85.27325439453125
1641525295998474.0,65.99568176269531,115.820556640625,44.15886306762695,65.99568176269531,115.820556640625,44.15886306762695,31.461484909057617,119.32723999023438,14.864374160766602,7.887929916381836,121.70492553710938,-5.1641526222229,-7.323170185089111,122.24284362792969,-20.058061599731445,76.3670883178711,132.12600708007812,34.5786018371582,53.565940856933594,132.78280639648438,-28.35771369934082,42.4987678527832,123.93887329101562,-64.79283905029297,35.9152717590332,116.73014068603516,-84.50047302246094,31.12311363220215,110.60958862304688,-97.96409606933594,86.65420532226562,131.05494689941406,30.2703800201416,73.15249633789062,129.56021118164062,-31.742597579956055,69.61656188964844,124.03791809082031,-75.10820007324219,66.75709533691406,118.90369415283203,-100.3068618774414,64.47308349609375,114.5487060546875,-116.6837158203125,96.81637573242188,127.4013442993164,27.381704330444336,92.93386840820312,123.81714630126953,-29.37030601501465,92.77801513671875,115.55772399902344,-69.17708587646484,91.70203399658203,108.56681823730469,-93.3709716796875,90.44143676757812,102.84860229492188,-109.33173370361328,105.57820892333984,117.86790466308594,27.151987075805664,109.68537139892578,114.71407318115234,-25.355243682861328,114.80381774902344,105.04871368408203,-55.613372802734375,116.81537628173828,98.70155334472656,-72.11788940429688,117.98673248291016,92.40532684326172,-86.43492126464844
1641525296007112.0,64.95799255371094,116.57183837890625,43.47655487060547,64.95799255371094,116.57183837890625,43.47655487060547,29.915546417236328,119.58206176757812,14.735633850097656,5.965766906738281,121.65533447265625,-4.876030921936035,-9.39199161529541,121.87904357910156,-19.626781463623047,74.9248275756836,133.04302978515625,33.751495361328125,51.211639404296875,133.32965087890625,-28.849674224853516,40.00374984741211,125.25626373291016,-65.42041778564453,33.384300231933594,118.57679748535156,-85.3017349243164,28.579904556274414,112.83200073242188,-98.92562103271484,85.16480255126953,132.13870239257812,29.2952880859375,70.7970199584961,130.4247283935547,-32.51708221435547,67.57770538330078,125.43012237548828,-75.97123718261719,64.9585952758789,120.64871215820312,-101.26527404785156,62.85783386230469,116.54067993164062,-117.73023223876953,95.3421401977539,128.65016174316406,26.259706497192383,90.70094299316406,125.00288391113281,-30.431276321411133,90.55912780761719,117.70095825195312,-70.4248275756836,89.44708251953125,111.11368560791016,-94.73008728027344,88.14130401611328,105.5717544555664,-110.7492904663086,104.25302124023438,119.25990295410156,25.90167808532715,107.65380859375,116.17240905761719,-26.659969329833984,112.88837432861328,106.72364044189453,-56.96660232543945,114.95716094970703,100.44583129882812,-73.49056243896484,116.18053436279297,94.18424987792969,-87.81843566894531
1641525296015796.0,61.22842788696289,109.63836669921875,39.13653564453125,61.22842788696289,109.63836669921875,39.13653564453125,25.729108810424805,117.58990478515625,11.940099716186523,1.5015815496444702,122.99652862548828,-6.669122695922852,-13.902503967285156,125.3122329711914,-21.189697265625,71.88690185546875,126.3880844116211,30.706893920898438,47.64445114135742,133.1121826171875,-31.328529357910156,35.9681282043457,129.27691650390625,-68.43877410888672,28.98138999938965,124.9712905883789,-88.84333038330078,23.86293601989746,120.86204528808594,-102.93626403808594,82.03041076660156,125.38385772705078,26.05571174621582,67.03311157226562,129.60906982421875,-35.48588943481445,64.23092651367188,129.21438598632812,-79.25306701660156,61.77423858642578,127.17305755615234,-104.93004608154297,59.7327766418457,124.87355041503906,-121.75053405761719,92.00000762939453,121.68988037109375,22.602523803710938,86.67137145996094,123.09696197509766,-34.127864837646484,86.92396545410156,121.40811157226562,-74.74690246582031,85.86735534667969,118.13369750976562,-99.71761322021484,84.49087524414062,114.71334075927734,-116.31398010253906,100.4451904296875,111.95428466796875,21.3353214263916,103.21353149414062,113.18828582763672,-31.339513778686523,101.75367736816406,101.07442474365234,-61.110225677490234,97.10173797607422,90.54331970214844,-74.6817855834961,91.12977600097656,79.71038818359375,-84.32415008544922
